NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,ANCIENNITE,TARGET,PREDICTION
0,0,1,1,2,99000.0,454500.0,29173.5,0.5776596091346713,0.3201633668633456,32.0,3.0,0,0.06906365
0,0,0,1,1,135000.0,675000.0,36616.5,0.5790141144039296,0.434733248750173,41.0,0.0,0,0.103471145
0,0,0,1,1,180000.0,545040.0,26640.0,0.2354239572246511,0.5190973382084597,40.0,15.0,0,0.12406241
0,1,1,1,0,270000.0,981000.0,28813.5,0.4026068631028471,0.5082869913916046,43.0,5.0,0,0.08972238
0,0,0,0,0,45000.0,215640.0,19908.0,0.5184006074145391,0.6594055320683344,54.0,9.0,0,0.036457818
0,0,1,0,0,135000.0,1260000.0,36108.0,0.5033694402138758,0.2103502286944494,30.0,5.0,0,0.09355545
0,0,0,1,1,202500.0,1066320.0,38430.0,0.5993359660636699,0.4722533429586386,37.0,2.0,0,0.08075823
0,0,1,0,0,67500.0,630000.0,20452.5,0.6039270654795642,0.6642482627052363,32.0,3.0,0,0.036655523
0,1,0,1,1,112500.0,373140.0,25065.0,0.2997663080838067,0.6832688314232291,29.0,0.0,0,0.19939025
0,0,0,1,0,180000.0,1255680.0,41629.5,0.6934323093510448,0.3589512285783967,31.0,6.0,0,0.05010351
0,0,0,0,0,225000.0,254700.0,16582.5,0.7016120791845343,0.3328505641648731,29.0,3.0,1,0.063896365
0,0,1,0,0,225000.0,1575000.0,43312.5,0.7381209207126209,0.1014593569914692,46.0,1.0,0,0.021803098
0,0,0,0,2,202500.0,315000.0,14814.0,0.443767747794396,0.3201633668633456,32.0,1.0,0,0.115301415
0,0,0,0,0,117000.0,1129500.0,31059.0,0.6673217299277614,0.6109913280868294,53.0,3.0,0,0.042131763
0,0,0,1,0,157500.0,855000.0,24997.5,0.1747754588106227,0.7238369900414456,52.0,7.0,0,0.04462284
0,1,0,0,1,202500.0,835380.0,40189.5,0.4561283521464237,0.6512602186973006,30.0,8.0,0,0.07264781
0,1,1,0,1,135000.0,269550.0,14112.0,0.7136451428459883,0.7813782380840683,47.0,4.0,0,0.01733944
0,1,1,1,0,202500.0,993082.5,42205.5,0.629480840403402,0.7252764347002191,44.0,22.0,0,0.028543359
0,0,0,1,1,180000.0,790830.0,57676.5,0.2845336971653984,0.6161216908872079,39.0,2.0,0,0.068472184
1,1,1,1,0,157500.0,270000.0,13500.0,0.7465691630129038,0.2498850627504553,43.0,5.0,0,0.015631163
0,0,0,1,0,112500.0,592560.0,30384.0,0.6703875916203399,0.520897599048938,56.0,1.0,0,0.059298977
0,0,1,0,0,108000.0,369720.0,10723.5,0.5157631849044966,0.4650692149562261,28.0,1.0,0,0.038213354
0,0,0,0,0,202500.0,500211.0,47493.0,0.6975678430838594,0.7850520263728172,32.0,13.0,0,0.014934686
0,0,0,0,0,202500.0,1066320.0,38299.5,0.685496781521758,0.158554899794863,56.0,2.0,0,0.03783302
1,0,1,1,0,81000.0,202500.0,10125.0,0.3618138950775869,0.6127042441012546,34.0,8.0,0,0.013971986
0,1,0,0,1,180000.0,942300.0,24984.0,0.4759169907433072,0.3791004853998145,30.0,4.0,0,0.10017052
0,0,0,0,0,135000.0,755190.0,36328.5,0.5207695952948629,0.2822484337007223,37.0,4.0,0,0.14768603
0,1,1,0,1,135000.0,1107000.0,32368.5,0.6322765143946099,0.7032033049040319,56.0,6.0,0,0.029332379
0,0,0,0,0,225000.0,1024740.0,55719.0,0.619775377274835,0.2735646775174348,27.0,4.0,0,0.08754616
0,1,0,1,1,360000.0,497520.0,32521.5,0.6893309820288157,0.6413682574954046,31.0,4.0,0,0.021530205
1,0,0,1,0,270000.0,337500.0,16875.0,0.5891495785034824,0.6479768603302221,59.0,7.0,0,0.017053764
1,0,0,1,1,58500.0,135000.0,6750.0,0.7617448569993923,0.5460231970049609,29.0,6.0,0,0.027163127
0,0,0,1,0,427500.0,497520.0,32391.0,0.6791262852117619,0.646329897706246,34.0,2.0,0,0.03465469
0,1,1,0,0,292500.0,405000.0,48064.5,0.6849873977091516,0.3740208032583212,52.0,5.0,0,0.0617743
0,1,1,0,0,148500.0,654498.0,24385.5,0.7544669432172654,0.4794489811780563,62.0,30.0,0,0.024613122
1,0,0,0,1,72000.0,202500.0,10125.0,0.3259442154381203,0.4066174366275036,29.0,5.0,0,0.12107194
0,0,0,1,2,135000.0,540000.0,27571.5,0.5294507218166408,0.3672910183026313,40.0,5.0,0,0.13031414
0,0,0,1,0,81000.0,254700.0,24808.5,0.6732899262212456,0.722392890081304,67.0,6.0,0,0.005205117
0,0,0,1,0,112500.0,199080.0,11556.0,0.4213414039947833,0.8193176922872417,39.0,2.0,0,0.026330732
0,0,0,1,0,315000.0,640080.0,29970.0,0.4308220509974285,0.3944954053123993,42.0,3.0,0,0.20501831
0,0,0,1,0,180000.0,364896.0,26550.0,0.494447745844087,0.7981372313187245,38.0,1.0,0,0.08512598
0,0,0,1,0,139500.0,328405.5,26077.5,0.3090262174902823,0.0744606878956731,25.0,2.0,1,0.28194436
0,1,1,0,1,149836.5,225000.0,8469.0,0.4688917448436547,0.3328505641648731,32.0,7.0,0,0.048974797
0,0,1,1,0,202500.0,523597.5,26865.0,0.561696855843708,0.6754132910917112,48.0,1.0,0,0.039855927
0,0,0,0,0,126823.5,630000.0,24124.5,0.0018755153708829,0.3490552510751822,21.0,1.0,0,0.1676217
0,0,0,1,0,202500.0,450000.0,48465.0,0.616683816204787,0.178760465484575,40.0,3.0,0,0.10577921
0,0,0,1,0,180000.0,510853.5,31000.5,0.3821780020471134,0.475849908720221,28.0,4.0,1,0.12175701
0,0,0,1,1,135000.0,225000.0,22050.0,0.6727172514966073,0.6738300778602003,46.0,14.0,0,0.018323371
0,1,1,1,1,337500.0,1006920.0,51543.0,0.5023908986855109,0.5884877883422673,40.0,5.0,0,0.03735442
0,1,1,0,2,180000.0,900000.0,26316.0,0.6957887596102273,0.3774042489507649,34.0,4.0,0,0.022588726
0,1,1,1,0,225000.0,225000.0,17775.0,0.7025542969823059,0.0005272652387098,40.0,11.0,0,0.2508096
0,0,0,1,1,99000.0,225000.0,16132.5,0.4524040347074382,0.1735274304649146,39.0,4.0,0,0.19596721
0,1,1,0,2,81000.0,180000.0,11142.0,0.2688302390643285,0.3490552510751822,38.0,5.0,0,0.15200661
0,0,1,1,0,225000.0,835380.0,40320.0,0.7236676332339096,0.1974745115685422,29.0,6.0,0,0.044566955
0,0,0,0,2,180000.0,900000.0,35694.0,0.7527208934544644,0.0944516919837718,31.0,5.0,0,0.1188613
0,1,0,1,0,225000.0,1125000.0,60070.5,0.721053789487657,0.7910749129911773,51.0,8.0,0,0.020196907
0,1,1,1,1,90000.0,178290.0,10363.5,0.4349234519753106,0.4101025731788671,41.0,4.0,0,0.11173819
0,1,1,0,0,225000.0,781920.0,47965.5,0.368444166848544,0.3622772470384314,27.0,5.0,0,0.12034626
0,0,0,0,1,112500.0,225000.0,15349.5,0.6522493144668556,0.1940678276718812,40.0,21.0,0,0.19322029
1,0,0,1,0,112500.0,180000.0,9000.0,0.5757645469567719,0.2955826421513093,39.0,10.0,0,0.11582341
0,0,1,0,2,157500.0,945000.0,25056.0,0.4483064172834266,0.3217352821966848,33.0,6.0,0,0.037414096
0,0,0,1,0,135000.0,526491.0,28179.0,0.5523570492818277,0.7136313997323308,61.0,30.0,0,0.011457612
0,1,1,1,0,202500.0,485901.0,29493.0,0.346133943909268,0.363945238612397,36.0,5.0,1,0.16678523
0,0,0,0,0,157500.0,528633.0,24624.0,0.5268785403517363,0.722392890081304,50.0,31.0,0,0.011476541
0,0,0,1,0,112500.0,679500.0,24070.5,0.5898322162477186,0.3280631605201915,54.0,3.0,0,0.07104586
0,1,0,1,0,450000.0,1067940.0,37966.5,0.7318513073543126,0.266456808245056,26.0,2.0,0,0.03886039
0,1,1,0,0,157500.0,808650.0,31464.0,0.690439768594282,0.7675231046555077,41.0,11.0,0,0.03707036
0,1,1,1,2,202500.0,239850.0,25960.5,0.3215349612317808,0.3123653692278984,30.0,2.0,0,0.117137134
1,0,0,1,1,148500.0,337500.0,16875.0,0.6019534089554641,0.7091891096653581,47.0,10.0,0,0.011248612
0,0,0,1,0,315000.0,1120275.0,44559.0,0.5165932828685029,0.3016248916841194,53.0,1.0,1,0.08244714
1,1,1,1,2,180000.0,270000.0,13500.0,0.371762897127854,0.6041125998015721,33.0,3.0,0,0.048905224
0,0,0,1,0,270000.0,490495.5,47911.5,0.6806492491934151,0.8050196619153701,59.0,13.0,0,0.0041577066
0,0,0,0,1,104382.0,341280.0,9382.5,0.4616559754553766,0.4794489811780563,34.0,5.0,0,0.13947591
0,0,0,1,0,90000.0,573628.5,22878.0,0.5582807502509112,0.5567274263630174,55.0,5.0,0,0.045189448
0,0,0,0,0,112500.0,269550.0,13891.5,0.5824855468818982,0.2735646775174348,23.0,3.0,0,0.09466508
0,0,0,0,0,81000.0,508495.5,20839.5,0.3701810188765427,0.3046721837533529,22.0,1.0,0,0.12605964
0,0,0,1,2,67500.0,1056447.0,34209.0,0.6265843691001678,0.4596904504249018,32.0,6.0,0,0.062538624
0,1,0,1,0,254250.0,193572.0,13063.5,0.7321730401732706,0.6296742509538716,40.0,15.0,0,0.037310895
1,0,1,0,0,67500.0,270000.0,13500.0,0.423368724317742,0.4848514754962666,45.0,7.0,0,0.018981911
0,1,1,1,0,202500.0,1013508.0,36036.0,0.6021210639655473,0.434733248750173,52.0,9.0,0,0.07903305
0,0,1,0,0,135000.0,345645.0,12546.0,0.5821770641830524,0.4740512892789932,47.0,0.0,0,0.03985087
1,0,1,1,1,157500.0,247500.0,12375.0,0.6508492821343159,0.6956219298394389,32.0,1.0,0,0.022596119
0,0,0,1,0,67500.0,153504.0,15084.0,0.5653650664309475,0.6347055309763198,35.0,1.0,0,0.031123707
0,1,0,0,0,157500.0,640080.0,29970.0,0.2565910207329346,0.5082869913916046,30.0,2.0,0,0.22897053
0,0,0,0,1,180000.0,1546020.0,45202.5,0.7348318250169911,0.4525335592581747,44.0,2.0,0,0.048803143
0,1,1,1,2,157500.0,1078200.0,31653.0,0.2804074286032975,0.3201633668633456,34.0,1.0,0,0.23128824
0,1,1,1,1,450000.0,1381500.0,36441.0,0.7292556935294194,0.4776491548517548,31.0,2.0,0,0.03449903
1,0,1,1,2,112500.0,270000.0,13500.0,0.2478603460417418,0.746300213050371,28.0,7.0,0,0.024792591
0,1,1,1,1,180000.0,545040.0,25537.5,0.5019152876242372,0.3791004853998145,49.0,7.0,0,0.1074122
0,0,0,1,0,135000.0,675000.0,27621.0,0.726496631671785,0.6512602186973006,29.0,9.0,0,0.021125138
0,1,0,0,0,360000.0,1159515.0,30586.5,0.6587772588466445,0.6092756673894402,46.0,7.0,0,0.02299393
0,1,0,0,2,90000.0,675000.0,22068.0,0.1409536356271105,0.5352762504724826,29.0,0.0,0,0.108912736
0,1,0,1,0,225000.0,1312110.0,52168.5,0.5642578086159856,0.4525335592581747,58.0,32.0,0,0.07392686
0,1,1,1,0,157500.0,466416.0,13495.5,0.2536116398700924,0.5298898341969072,29.0,6.0,0,0.042647153
0,1,1,1,0,270000.0,900000.0,48082.5,0.7464201867544207,0.3154721549257734,52.0,2.0,0,0.20741948
0,0,1,1,0,112500.0,755190.0,41098.5,0.3456540297020154,0.3622772470384314,29.0,4.0,1,0.12117971
0,0,0,1,0,135000.0,691020.0,19935.0,0.5827461112909752,0.5100895276257282,60.0,5.0,0,0.033389594
1,0,0,1,1,45000.0,135000.0,6750.0,0.554162272516793,0.7597121819739279,46.0,9.0,0,0.009777572
0,0,1,1,0,180000.0,796500.0,23287.5,0.73072977009148,0.6006575372857061,41.0,9.0,0,0.011767092
0,0,0,1,2,112500.0,284400.0,22599.0,0.472078723935541,0.4436153084085652,34.0,1.0,0,0.1745968
0,0,0,0,0,90000.0,755190.0,36459.0,0.6583789826051236,0.6832688314232291,27.0,1.0,0,0.04387084
0,1,1,1,2,112500.0,263844.0,17977.5,0.425382592685972,0.4596904504249018,23.0,0.0,1,0.17222378
0,0,1,0,2,270000.0,473760.0,51021.0,0.5252701933725089,0.6075573001388961,41.0,2.0,0,0.04063133
0,0,0,1,0,292500.0,981162.0,28818.0,0.0829525934001856,0.6413682574954046,47.0,8.0,0,0.083312586
1,1,0,0,0,85500.0,135000.0,6750.0,0.7504713574066532,0.6109913280868294,52.0,9.0,0,0.010368914
0,0,0,1,0,157500.0,180000.0,9189.0,0.3381214059804147,0.6313545365850379,55.0,7.0,0,0.04954196
0,1,0,1,2,162000.0,1066500.0,35374.5,0.318119441696016,0.5154953751603267,34.0,2.0,0,0.14635067
0,0,0,1,1,270000.0,430582.5,21073.5,0.088116712871693,0.7597121819739279,38.0,2.0,1,0.15709896
1,0,0,1,3,67500.0,337500.0,16875.0,0.1927954439154739,0.2896112383820055,29.0,4.0,1,0.30893013
0,1,1,1,0,157500.0,343377.0,22486.5,0.0135354423299657,0.5352762504724826,47.0,4.0,0,0.29018605
0,1,1,1,0,225000.0,685386.0,54279.0,0.6680252844520036,0.5028782772082183,50.0,6.0,0,0.071211144
0,1,1,1,0,247500.0,824823.0,29353.5,0.6053646072684793,0.5797274227921155,47.0,5.0,0,0.08116227
0,0,0,0,0,112500.0,156384.0,17815.5,0.5853385764773921,0.6610235391308081,51.0,8.0,0,0.024359744
0,1,1,1,0,405000.0,1125000.0,62820.0,0.2858978721410488,0.4489622731076524,31.0,5.0,0,0.027051864
0,0,0,1,0,157500.0,751500.0,23724.0,0.5930132461438938,0.6195277080511546,22.0,2.0,0,0.029358314
0,1,1,1,0,87750.0,691020.0,26905.5,0.5558958877290152,0.5136937663039473,41.0,1.0,0,0.06325905
0,0,0,1,0,202500.0,794173.5,38335.5,0.5931346277697727,0.6279908192952864,50.0,2.0,0,0.06067519
0,0,0,0,2,76500.0,227520.0,13189.5,0.253197925403691,0.6674577419214722,35.0,16.0,0,0.0948894
1,0,0,1,0,49500.0,202500.0,10125.0,0.4257461026220241,0.5744466170995097,46.0,11.0,0,0.031535715
1,0,1,1,0,135000.0,337500.0,16875.0,0.4104571433857249,0.4489622731076524,64.0,28.0,0,0.0140337
0,1,1,1,0,135000.0,301464.0,23949.0,0.4752516199523977,0.5495965024956946,44.0,7.0,0,0.042189438
0,0,0,0,0,148500.0,900000.0,26316.0,0.6613042522496742,0.1376544619182607,52.0,5.0,0,0.06480548
0,0,0,0,2,225000.0,654498.0,25056.0,0.7376556878383229,0.6610235391308081,39.0,14.0,0,0.010776487
0,0,1,1,4,139500.0,1331037.0,47938.5,0.3467231325913553,0.1376544619182607,42.0,9.0,0,0.24708235
0,0,1,0,0,157500.0,679500.0,19867.5,0.154582374189634,0.3740208032583212,53.0,2.0,0,0.08816052
0,1,1,0,2,225000.0,900000.0,26316.0,0.6332369163026244,0.4992720153045617,41.0,15.0,0,0.022396142
0,1,0,0,0,112500.0,180000.0,8752.5,0.307934655548401,0.3656165070113335,40.0,0.0,0,0.20547375
0,0,0,0,1,315000.0,755190.0,29947.5,0.7264097216083253,0.2539628093363117,34.0,7.0,0,0.062553674
0,0,1,0,0,81000.0,675000.0,21775.5,0.3273727344665324,0.2955826421513093,43.0,9.0,0,0.072788715
0,0,1,1,3,112500.0,674842.5,49234.5,0.5051077863285999,0.7238369900414456,33.0,2.0,0,0.056939475
0,1,1,1,0,157500.0,573628.5,27724.5,0.6736602054354687,0.7726311345553628,50.0,24.0,0,0.022371069
0,0,0,1,0,112500.0,203760.0,13747.5,0.4519598494374656,0.6722428897082422,25.0,2.0,0,0.058828097
0,0,0,0,0,112500.0,764685.0,20169.0,0.6966905901924082,0.5797274227921155,54.0,8.0,0,0.012455453
0,0,0,1,1,67500.0,107820.0,6642.0,0.3152471112299807,0.6879328378491735,38.0,8.0,0,0.02658184
0,0,0,0,2,76500.0,225000.0,6822.0,0.5654080536539862,0.2032521136204725,33.0,6.0,0,0.08571119
0,0,0,1,0,121500.0,441616.5,33147.0,0.5250847902322524,0.7407990879702335,60.0,33.0,0,0.04651158
0,0,1,0,1,90000.0,1006920.0,39933.0,0.5725940441289267,0.4884551844437485,33.0,0.0,0,0.067984514
0,1,1,1,1,180000.0,360000.0,22023.0,0.7311899155014426,0.4794489811780563,28.0,3.0,0,0.030270617
0,1,0,1,0,135000.0,472500.0,25762.5,0.4739211442886992,0.6512602186973006,51.0,33.0,0,0.03740399
0,1,0,1,0,180000.0,384048.0,18810.0,0.6271367854960231,0.6610235391308081,45.0,3.0,0,0.08845645
0,1,1,0,0,180000.0,170640.0,10903.5,0.3866489382362904,0.2970866116472028,38.0,2.0,1,0.14255309
0,1,1,1,0,720000.0,2250000.0,114300.0,0.7796233359341308,0.5388627065779676,25.0,1.0,0,0.0032518252
0,1,1,1,0,180000.0,916470.0,32598.0,0.7371517911515596,0.7180328113294772,37.0,4.0,0,0.018894125
0,0,0,1,0,171000.0,450000.0,17095.5,0.7279801267516566,0.5709165417729987,49.0,28.0,0,0.012461994
0,1,1,1,0,90000.0,67500.0,6309.0,0.7246809989431343,0.5046813193144684,47.0,3.0,0,0.018944925
0,0,0,1,0,135000.0,295776.0,21654.0,0.6282968003637988,0.475849908720221,40.0,6.0,0,0.044745058
0,1,1,1,0,135000.0,127350.0,12726.0,0.4383230049361169,0.3979463219016906,51.0,5.0,0,0.08159868
0,0,1,1,0,198000.0,1105083.0,36652.5,0.4049600687445197,0.7338145369642702,57.0,8.0,0,0.02166767
0,0,0,0,2,234000.0,1483650.0,61357.5,0.6677973177035497,0.180887977767074,31.0,7.0,0,0.06333084
0,0,0,1,0,171000.0,296280.0,21559.5,0.3326330700361759,0.646329897706246,41.0,6.0,0,0.09285684
0,1,0,1,1,112500.0,91692.0,10003.5,0.7262184588817416,0.6577838002083306,33.0,3.0,0,0.016673576
0,0,1,1,0,81000.0,1110492.0,47178.0,0.3852600354076777,0.6058362647264226,46.0,9.0,0,0.03391609
0,1,1,1,2,157500.0,320922.0,33012.0,0.7254874172821543,0.4561097392782771,35.0,6.0,0,0.03221686
0,0,0,1,0,121500.0,343800.0,16155.0,0.5198963387363973,0.6161216908872079,43.0,18.0,0,0.06936416
0,1,1,1,0,157500.0,545040.0,35617.5,0.4754643110100005,0.2822484337007223,43.0,2.0,1,0.2007365
0,0,1,1,0,112500.0,545040.0,26509.5,0.7064102623228917,0.4812493411434029,47.0,7.0,0,0.04415403
0,1,1,1,0,180000.0,538704.0,27634.5,0.5789341567637026,0.6690566947824041,53.0,1.0,0,0.061770886
0,0,0,0,0,292500.0,371862.0,29511.0,0.5864421355778132,0.5549467685334323,53.0,1.0,0,0.052683085
0,1,1,0,0,225000.0,1354500.0,37377.0,0.7577735006358567,0.1986200451074864,49.0,8.0,0,0.03465198
0,0,0,1,0,180000.0,508495.5,24592.5,0.3780970746755666,0.3996756156233169,34.0,1.0,1,0.14605643
0,1,0,0,0,247500.0,254700.0,25834.5,0.5227557727784466,0.6246146584503397,35.0,10.0,0,0.04782113
0,1,1,1,0,180000.0,225000.0,16371.0,0.5440327007181375,0.4489622731076524,28.0,8.0,0,0.058485083
0,0,0,1,1,180000.0,634041.0,26784.0,0.7053433555899129,0.2764406945454034,40.0,7.0,0,0.07687628
0,0,0,1,0,180000.0,675000.0,45238.5,0.4397340317529186,0.7032033049040319,41.0,23.0,0,0.046988953
0,0,1,1,2,135000.0,625536.0,26424.0,0.2366266020321532,0.1082263226697141,32.0,0.0,0,0.32213253
0,0,0,1,2,112500.0,422451.0,20677.5,0.6727268805404691,0.5656079814115492,30.0,1.0,0,0.078024276
0,0,0,1,0,112500.0,107820.0,8775.0,0.4138320239362173,0.7047064232963289,48.0,2.0,0,0.033812065
0,1,1,1,0,337500.0,790434.0,40486.5,0.5660312575232652,0.375711009574066,29.0,5.0,0,0.066681236
0,1,1,0,1,193500.0,319981.5,16753.5,0.3838264522694244,0.6430255641096323,45.0,1.0,0,0.07554745
0,1,0,1,1,112500.0,900000.0,26446.5,0.5429150345306679,0.5352762504724826,45.0,8.0,0,0.06624623
0,0,0,0,0,135000.0,490500.0,17748.0,0.6578180671049512,0.3842068130556564,51.0,6.0,0,0.039316904
0,0,1,1,3,315000.0,675000.0,28728.0,0.6979644426016594,0.7136313997323308,39.0,3.0,0,0.01625386
0,1,0,0,0,315000.0,972000.0,27292.5,0.2822643775687258,0.3016248916841194,24.0,2.0,0,0.13444127
0,0,1,1,0,157500.0,922500.0,39082.5,0.6331607324646149,0.5334816299804352,46.0,9.0,0,0.037469752
0,0,0,1,0,90000.0,288873.0,17671.5,0.6842839059569372,0.7076993447402619,38.0,11.0,0,0.028507791
0,1,1,1,1,360000.0,1024740.0,52452.0,0.5193286564382368,0.511891801533151,29.0,4.0,0,0.041032534
0,0,1,1,1,135000.0,501363.0,27198.0,0.4978206059946032,0.2970866116472028,38.0,5.0,0,0.10080571
0,0,0,1,0,315000.0,670401.0,24079.5,0.6274742101135745,0.6512602186973006,33.0,0.0,0,0.026920915
0,1,1,0,0,247500.0,537471.0,55201.5,0.7408759295850879,0.4938628816996244,32.0,5.0,0,0.05037409
0,0,0,0,0,180000.0,360000.0,18418.5,0.6294145343326137,0.816092360478441,34.0,13.0,0,0.027534746
0,0,0,1,0,139500.0,334152.0,16204.5,0.6380683921581722,0.3672910183026313,53.0,30.0,0,0.04368588
0,0,0,0,0,135000.0,971280.0,51871.5,0.5776222636076426,0.5937175866150576,52.0,5.0,0,0.058450095
0,1,1,0,1,180000.0,754740.0,29376.0,0.7089616007264559,0.4596904504249018,41.0,15.0,0,0.08916137
0,1,1,0,1,180000.0,647046.0,17923.5,0.5540866328204315,0.180887977767074,30.0,6.0,0,0.08282262
1,0,1,1,2,157500.0,270000.0,13500.0,0.6099211808237698,0.3740208032583212,31.0,2.0,0,0.050667394
0,1,0,0,0,135000.0,495000.0,16218.0,0.1687532487354594,0.1047946227497676,55.0,1.0,0,0.31099138
0,0,0,1,1,90000.0,199080.0,13432.5,0.6345766590370713,0.4329616670974407,45.0,7.0,0,0.04526497
0,1,0,1,0,180000.0,900000.0,46084.5,0.5485854677900404,0.6413682574954046,59.0,5.0,0,0.04772328
0,0,0,1,2,67500.0,508495.5,24592.5,0.5573638073864766,0.4400578303966329,35.0,6.0,0,0.082163155
0,0,0,0,0,135000.0,567000.0,18288.0,0.6829359479990339,0.4400578303966329,27.0,0.0,0,0.034448527
0,0,0,1,0,180000.0,359685.0,15840.0,0.6780388398707262,0.1419915427739129,53.0,3.0,0,0.09845977
0,0,0,1,0,49500.0,326439.0,12433.5,0.0736647500225061,0.4489622731076524,46.0,0.0,0,0.11606532
0,0,0,0,0,72000.0,254700.0,14751.0,0.2578192968771686,0.4311917977993083,53.0,20.0,0,0.09724923
0,0,1,0,4,270000.0,1686591.0,44622.0,0.3254495555391093,0.4722533429586386,37.0,7.0,0,0.0768022
0,0,0,1,0,90000.0,1133748.0,33277.5,0.3536147011879747,0.3001077565791181,55.0,8.0,0,0.045593835
0,0,0,0,0,225000.0,1140156.0,37809.0,0.7295017249912474,0.8193176922872417,45.0,17.0,0,0.014434673
1,0,0,1,0,135000.0,225000.0,11250.0,0.5964181157109354,0.1455428133497032,51.0,13.0,0,0.07775815
0,0,0,1,2,202500.0,1465587.0,47407.5,0.6236633942205788,0.2314393514998941,29.0,6.0,0,0.10097507
0,0,0,1,0,135000.0,225000.0,18040.5,0.5281539189076925,0.8027454758994178,27.0,5.0,0,0.06223737
0,0,1,1,0,90000.0,284400.0,16011.0,0.6398894610143973,0.8193176922872417,67.0,13.0,0,0.0035565253
0,0,0,0,0,189000.0,450000.0,16294.5,0.331711386227595,0.6801388218428291,43.0,9.0,1,0.038530335
0,1,1,1,0,270000.0,1076247.0,45598.5,0.5136438669223696,0.5513812618027899,63.0,5.0,0,0.0658693
0,0,0,0,0,157500.0,675000.0,18562.5,0.7369780355169891,0.4866531565147181,33.0,1.0,0,0.026464332
0,1,0,0,0,54000.0,76410.0,7555.5,0.2563408234786258,0.5478104658520093,56.0,3.0,0,0.10367857
0,0,1,1,2,67500.0,900000.0,26446.5,0.6580001670824971,0.2151824041847538,41.0,3.0,0,0.13107152
0,1,0,1,0,135000.0,730017.0,29862.0,0.4202328303417037,0.6577838002083306,57.0,8.0,1,0.052109934
0,0,0,0,1,135000.0,360000.0,37930.5,0.4702261688384186,0.7490217048463391,30.0,7.0,0,0.055097133
1,1,1,1,1,360000.0,540000.0,27000.0,0.6996995358980262,0.2044226253763287,41.0,3.0,0,0.008765807
0,0,0,0,0,112500.0,808650.0,23643.0,0.5308506041504655,0.6296742509538716,60.0,20.0,0,0.055346027
0,1,0,0,0,180000.0,1078200.0,38331.0,0.5400483895034189,0.3791004853998145,33.0,5.0,1,0.1555081
0,0,1,1,3,90000.0,755190.0,36459.0,0.2351878699567441,0.3876253444214701,33.0,2.0,0,0.14742717
1,0,0,1,2,157500.0,270000.0,13500.0,0.4954590181517655,0.5919766183185521,27.0,5.0,0,0.069202565
0,1,1,1,0,225000.0,1223010.0,48501.0,0.3088254709314855,0.4014074137749511,32.0,6.0,1,0.0867604
0,1,1,0,0,144000.0,679500.0,24201.0,0.7457490783611265,0.4543210601605785,50.0,9.0,0,0.01723327
0,1,1,1,0,157500.0,177768.0,11488.5,0.5748990136388163,0.2301588968634147,27.0,1.0,0,0.121103294
0,1,1,1,0,135000.0,414229.5,19440.0,0.6591261810056485,0.4812493411434029,58.0,1.0,0,0.0623353
0,0,0,1,0,83250.0,52128.0,6025.5,0.4069851128541285,0.6127042441012546,52.0,2.0,0,0.028175436
0,0,1,1,0,135000.0,1350000.0,42520.5,0.6854543498982757,0.5797274227921155,61.0,37.0,0,0.0042763646
0,0,0,1,1,81000.0,126675.0,15030.0,0.4716046125151968,0.0325203450817131,30.0,3.0,1,0.37931153
1,1,1,1,0,112500.0,180000.0,9000.0,0.6669769582587306,0.4614823912998385,36.0,1.0,0,0.08291469
0,0,0,1,2,315000.0,1325475.0,56290.5,0.4703351204633534,0.6832688314232291,43.0,24.0,0,0.020296799
0,0,0,1,2,76500.0,390447.0,14850.0,0.5785609664263514,0.816092360478441,39.0,6.0,0,0.066243544
0,1,1,1,2,292500.0,315000.0,16083.0,0.7021931638429166,0.5478104658520093,35.0,10.0,0,0.03508802
0,0,0,1,1,112500.0,770292.0,30676.5,0.7709378895965528,0.7544061731797895,43.0,7.0,0,0.017751584
0,1,1,0,0,180000.0,604413.0,19107.0,0.5080976478266322,0.2721336844147212,23.0,3.0,0,0.06836876
0,1,1,1,1,270000.0,900000.0,57649.5,0.7467966539719052,0.3979463219016906,30.0,11.0,0,0.046540227
0,0,0,1,0,202500.0,1252278.0,36747.0,0.7466229457852914,0.6832688314232291,53.0,4.0,0,0.02526283
0,0,0,1,1,225000.0,518562.0,24160.5,0.4818106185093224,0.7295666907060153,34.0,5.0,0,0.105123796
0,0,1,0,0,382500.0,354276.0,10741.5,0.5541568697644853,0.3506958432829587,45.0,22.0,0,0.048065323
0,0,0,1,0,130500.0,1024290.0,30078.0,0.2374096013812732,0.5495965024956946,51.0,19.0,0,0.06428498
0,1,1,1,0,270000.0,495882.0,36211.5,0.6037649021302682,0.746300213050371,48.0,5.0,0,0.01918941
0,0,0,1,1,81000.0,358443.0,13005.0,0.7318427244611323,0.5531646987710016,48.0,2.0,0,0.055332705
0,0,1,1,0,112500.0,182286.0,21762.0,0.6178875136527224,0.1538025863067176,29.0,2.0,0,0.12245531
0,0,1,1,0,247500.0,942300.0,36643.5,0.0882802608007007,0.3123653692278984,37.0,3.0,1,0.17617989
